Track ID,Title,Album,Artist,BPM,Comment,Composer,Genre,Grouping,ISRC,Lyrics,ProNumber,Release Date,Year,External ID,Tag category: Mood/feel,Tag category: Lyric themes,Tag category: Tempo,Tag category: Instrument,Tag category: Vocals,Tag category: Genre,Tag category: Type,Internal comment,Client comment,track_formats,Track created,mp3_url,Duration,Writer 1 Name,Writer 1 Percentage,Writer 1 PRO,Writer 1 Publisher,Writer 2 Name,Writer 2 Percentage,Writer 2 PRO,Writer 2 Publisher,Writer 3 Name,Writer 3 Percentage,Writer 3 PRO,Writer 3 Publisher,Writer 4 Name,Writer 4 Percentage,Writer 4 PRO,Writer 4 Publisher
74405498,LIGHT IT UP - INSTRO,Scherer Delight,Michael Scherer,98,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Michael Douglas Scherer (50%) ASCAP,"HipHop, Electronic , BVGs",ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00307,,915315122,,2021,,"Uplifting, Upbeat, Swagger, Sexy, Rhythmic, Reflective, Positive, Playful, Party, Mysterious, Moody, Gritty, Fun, Energetic, Dreamy, Dramatic, Cool, Confident, Bright, Anthemic, Edgy, Atypical",,,Synth,Instrumental,"Pop, Hip hop/rap, Electronic, Dance","One stop, Mainstream, Easy-clear",,,"wav,mp3",2022-02-14 21:07:01.587253+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/fad696b6-463a-4441-8307-c53f4387d64a.mp3?response-content-disposition=attachment%3B%20filename%3D%2274405498.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=ty9l5i5sMwcainnQDy3JWin%2BIEY%3D&Expires=1767994983,0:03:38,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,,,,,
74594828,GROOVE ISN'T HARD - INSTRO,Remembering Forgetting,G Putnam Music,108,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (100%) ASCAP,Reimagined COVER,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00298,,914987370,,2024,,"Swagger, Retro, Powerful, Moody, Gritty, Dramatic, Confident","Magic, Love, Hope, Empowerment, Dream, Can do, Believe, Beautiful",Uptempo,"Organ, Electric guitar, Drums, Bass","Female vocal, Background vocals","Rock, Metal, Blues","One stop, Mainstream, Easy-clear",,,"wav,mp3",2022-02-17 15:34:54.114128+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/bbb4c165-e78b-4c07-b13d-d89111dfb05c.mp3?response-content-disposition=attachment%3B%20filename%3D%2274594828.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=t6KpsqBUQTr9Bdc9CIxmdNYDfpg%3D&Expires=1767994983,0:01:59,Erik William Nelson,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
75014508,RIDIN' CLOUD 10,NATU Ought To,NATU Visinia,81,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,"Pop, Country ",ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00283,"Like a hot-air balloon
I'm floatin' but I don't feel it move 
Since you walked from a steamy shower n' 
Started do-in' what you do
Now you’re lyin' there countin' sheep n' 
You breathe in with ev'ry leap n’
I'm higher than the tallest peak
Right here next to you
It’s these moments n’ how they make me feel
When you’re next to me - I believe heaven must be real 
‘Cause when you're lyin’ beside you
I’m flyin’ so high – where no man’s ever been
Now, here I am
I’m ridin’ Cloud 10
Like a thief in the night
Stealin’ away all of the covers (but)
You’re lookin’ so sweet in a peaceful dream
I wanna steal a little kiss fro...m ya’ n’
Even though you’re the one lyin’ deep in sleep n’ 
I’m lyin’ here wide awake
I must be the one dreamin’ (if)
You see what I’m seein’ in my arms ev’ry day
It’s these moments n’ how they make me feel
When you’re next to me - I believe heaven must be real 
‘Cause when you're lyin’ beside you
I’m flyin’ so high – where no man’s ever been
Now, here I am
I’m ridin’ Cloud 10
Winds will blow n' rain will fall but 
We're up here on this cloud n' wow...
It’s these moments n’ how they make me feel
When you’re next to me - I believe heaven must be real 
‘Cause when you're lyin’ beside you
I’m flyin’ so high – where no man’s ever been
Now, here I am
I’m ridin’ Cloud 10
Ridin' – ridin’ Cloud TEN
Ridin' - ridin' Cloud TEN",908608196,,2025,,"Uplifting, Rhythmic, Reflective, Positive, Moody, Hopeful, Confident, Catchy, Bright","Love, Happiness, Dream, Desire, heartfelt, Connection, Escape, Romance, Tender, In Awe, IN LOVE, SINCERE, AFFECTIONATE, OVERJOYED, ALL-IN",Midtempo,"Electric guitar, Drums, Bass, Acoustic guitar",Male vocal,"Rock, Pop, Indie, Country","One stop, Mainstream, Demo",,,"wav,mp3",2022-02-22 18:24:14.999551+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/67faec33-40b4-41c7-aedc-c8ed6d9f36e2.mp3?response-content-disposition=attachment%3B%20filename%3D%2275014508.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=LP0war%2FDEa0OL%2FLaVY5YznXiHwE%3D&Expires=1767994983,0:02:58,Erik William Nelson,50,ASCAP,ERSHKINSONGS,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
75958831,WAY DEEP,Cowboy Country,Billy Harper,123,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Country,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00120,"Sometimes some nights I watch cartoons  
There’s too much drama on the tube n’
I have my own mountains to climb__
Competition sure has its place 
But not ev’ry minute of ev’ry day
Sometimes I like just takin’ a drive
 So, I go find ol’ country roads
Where I can choose fast or slow
It’s where I feel free
Way deep – out in the country (2x)  
Way way deep 
Some nights I like goin’ a’ fishin’
Starin’ at stars n’ doin’ some wishin’
Grillin’ with friends - drinkin’ ice cold beer__
I can fer’get that I have to work
Or that I’m actually spinnin’ with Earth
To to-morrow’s next, next turn – (turn, turn, turn) 
So, I go find ol’ country roads
Where I can choose fast or slow
It’s where I feel free
Way deep – out in the country (2x)  
Way way deep 
Give me white rock – long dirt paths
Findin’ places missin’ on maps
This next road – I won’t look back  
Just gonna step on the gas – ooooowwww
So, I go find ol’ country roads
Where I can choose fast or slow
It’s where I feel free
Way deep – out in the country (2x)  
Way way deep 
-- I like mgoin' way, way deep",893097792,,,,"Upbeat, Retro, Powerful, Positive, Confident","Youth, Winning, Survival, Nature, Life, Individuality, Happiness, Good times, Freedom, Discovery, Carry on, Beautiful, Adventure, Escape, Fun",Uptempo,"Drums, Bass, Acoustic guitar","Male vocal, Background vocals","Rock, Indie, Country","One stop, Mainstream, Easy-clear, Demo",,,"wav,mp3",2022-03-05 23:53:10.079956+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/3cf861f5-b2f4-4ad8-85fc-d66fe472c8db.mp3?response-content-disposition=attachment%3B%20filename%3D%2275958831.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=Woin%2B6RuZ2QqsVdYQ4IXcOuCO6g%3D&Expires=1767994983,0:03:16,Gregory D Putnam,50,ASCAP,G Putnam Music,Erik William Nelson,50,ASCAP,G Putnam Music,,,,,,,,
76135655,MY ROCK,Clearly,Zach Jackson,76,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Zach Garrett (50%) ASCAP,Indie Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00145,"On a bright spring day - water creeps down a creek
Sandy soil lays - where cowboy bones sleep
Many pass by this way – past where most trails end
Down by where the water bends
-- It’s a place trav'lers go to get close (to)
Find a way to behold that colossal stone
That’s who you are to me
When stormy winds knock me off my feet
I think of you n' I stand up
Reminds me the meaning of tough
I swear - you're there for me 
If I’m winnin’ or not
You are my rock
This shrine draws folks from miles around
Has its history of mystery - with this town
They say that rock has stood the test of time
Through wars over leaders drawin’ lines
Blood was shed where soldiers fought (but)
All those bombshells couldn’t move that rock n'
That’s who you are to me
When stormy winds knock me off my feet
I think of you n' I stand up
Reminds me the meaning of tough
I swear - you're there for me 
If I’m winnin’ or not
You are my rock
Through wind n’ wars - drought - downpours
Takes whatever it has to take (I)
Think of you n' I can find my strength
That’s who you are to me
When stormy winds knock me off my feet
I think of you n' I stand up
Reminds me the meaning of tough
I swear - you're there for me 
If I’m winnin’ or not
I swear - you’re there for me  if I’m winnin’ or not
I swear - if I’m winnin’ or not
You are my rock – oh….
You are my rock",913788516,,2023,,"Reflective, Powerful, Minimal","Youth, Winning, Together, Survival, Searching, Power, Nature, Love, Life, Hope, Happiness, Can do, Strength, Struggle, Success, Unity",Slow,Piano,"Male vocal, Background vocals","Singer/songwriter, Rock, Country","One stop, Mainstream, Easy-clear, Demo",,,"wav,mp3",2022-03-10 00:52:32.803481+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/0495c43b-bc7e-41cc-843f-2cae1cb7be63.mp3?response-content-disposition=attachment%3B%20filename%3D%2276135655.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=hx4ky%2BBDP18PJQa7qeMilfzTbDM%3D&Expires=1767994983,0:03:40,Zach Garrett,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
76197222,RENEGADE - Rock - Sports/Life,Sports of Sorts,Elliott Sedgewick,68,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (34%) ASCAP Erik Nelson (33%) ASCAP Faamanatuina Visinia (33%) ASCAP,Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-22-00333,"They say, I'm out of my mind 
Just wastin' all of my time 
Chasin' what the eye can't see
Basic - is what I can't be 
Makin' deals with the devil ain't what I'm about
Been grindin' pedal to the metal on a bumpy route
To get where nobody else believes that
I'm supposed to be 
Whoa 
Renegade 
Payin' no attention to what they say 
Whoa - 'coz I'm here to stay 
Hey Hey Hey
Whoa 
Renegade 
Runnin' through anything that's in my way 
Whoa 
I'm here to play 
Well, I'm a Renegade  
Many souls have been' sold to the idea 
If you do as your told you just might be
Able to find the end of the rainbow, but
I'm sittin' on a pot of gold
Whoa 
Renegade 
Payin' no attention to what they say 
Whoa - 'coz I'm here to stay 
I’m here today
Hey Hey Hey
Whoa 
Renegade 
Runnin' through anything that's in my way 
Whoa 
I'm here to play 
Well, I'm a Renegade  
Whoa 
Renegade 
Whoa 
Renegade
Hey Hey Hey 
Whoa 
Renegade
Runnin' through anything that's in my way 
Whoa n'
I'm here to play
I'm a Renegade   ",915545551,,2025,,"Swagger, Powerful, Moody, Intense, Epic, Dark, Cool, Confident, Building, Anthemic","Youth, Work, Winning, Sports, Searching, Can do, Brand new day, New beginning, Strength, Struggle, Success","Uptempo, Midtempo","Percussion, Electric guitar, Drums, Bass, Acoustic guitar","Male vocal, Background vocals","Rock, Indie, Cowboy","Recognizable, One stop, Mainstream, Easy-clear",,,"wav,mp3",2022-03-11 01:24:23.630909+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/95c9e63a-5e41-4141-927f-c853b7e6f153.mp3?response-content-disposition=attachment%3B%20filename%3D%2276197222.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=xXvq8eFeVEsYmx4LX903ZoGA5m8%3D&Expires=1767994983,0:02:24,Erik William Nelson,33,ASCAP,ERSHKINSONGS,Gregory D Putnam,34,ASCAP,G Putnam Music,Faamanutuina (Natu) Visinia,33,ASCAP,G Putnam Music,,,,
76659341,GIVE ME A KISS,Sassy Sweet,Cindy Youngren,73,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Patrik Sheridan (50%) ASCAP,Retro Pop,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00027,"So, here we are together
Sparks of life inside our eyes
Tonight the world feels so right
Paintin’ colors to our lives________
I watch as your eyes travel
Deep inside then far away
Like you see who I am
Like you know what I'll say
So much in life’s pure hit-n-miss
Don’t find many times like this
Darlin’, your eyes bring heaven’s bliss
Come close -- give me a kiss (3x) 
Best times are rarely planned
N’ too few times have we been there
The only right we need is tonight
Our eyes lost in love’s dare________
Outside the moon is burnin' bright
N’ like the sparkle in your eyes
I feel the magic of its shine
Feel it flaming (deep) inside 
So much in life’s pure hit-n-miss
Don’t find many times like this
Inside your eyes where heaven is
Come close -- give me a kiss (3x)
So much in love’s a magic trick
Maybe now's as good as it gets
Darlin’ -- see my tremblin’ lips
So close now -- give me a kiss (3x)
…(ahh) Give me a kiss 
…Hmmm…kind’a like this",911309929,,2007,,Reflective,"Winning, Together, Temptation, Searching, Magic, Love, Life, Happiness, Good times, Dream, Discovery, Desire, Beautiful, heartfelt, Optimistic, Connection, Longing, New beginning, Relationship, Romance",Slow,"Electric guitar, Drums, Bass, slide guitar",Female vocal,"Singer/songwriter, Pop, Indie, Folk","One stop, Mainstream, Easy-clear",,,"wav,mp3",2022-03-15 16:40:36.837249+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/16a92b3b-f5f7-46aa-a28e-2c1fdbd46f36.mp3?response-content-disposition=attachment%3B%20filename%3D%2276659341.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=UeZtvdIbR%2FigWw9rpn3F%2FSwXxzs%3D&Expires=1767994983,0:03:33,Gregory D Putnam,50,ASCAP,G Putnam Music,Patrik J Sheridan,50,ASCAP,G Putnam Music,,,,,,,,
77252390,CUTS THROUGH ICE -  INSTRO,Synth Nymph,G Putnam Music,75,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Haunting Soundscape,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00310,,915719482,,2023,,"Tension, Reflective, Powerful, Mysterious, Moody, Minimal, Dreamy, Dramatic, Dark, Building, Atmospheric",,"Slow, Downtempo","Piano, Electric guitar, Drums, Bass","Instrumental, Female vocal, Background vocals","Singer/songwriter, Rock, Indie, Folk, Cinema","Recognizable, One stop, Mainstream, Easy-clear",,,"wav,mp3",2022-03-18 22:50:51.363836+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/675ecbce-1c94-4f8c-9b42-79f6f1e78e17.mp3?response-content-disposition=attachment%3B%20filename%3D%2277252390.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=EF6mjcpo922WkWVLNApTl9guUVY%3D&Expires=1767994983,0:02:54,Gregory D Putnam,50,ASCAP,G Putnam Music,Erik William Nelson,50,ASCAP,G Putnam Music,,,,,,,,
77252391,CUTS LIKE A KNIFE - BRYAN ADAMS COVER,COVER,G Putnam Music,75,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Bryan Adams,Reimagined 80s ROCK,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00313,"Drivin' home this evening
I coulda sworn we had it all worked out
You had this girl believin'
Way beyond the shadow of a doubt

Then I heard it on the street
I heard you mighta found somebody new
Well who is she baby - who is she
And tell me what she means to you

I took it all for granted
But how was I to know
That you'd be letting go

Now it cuts like a knife
But it feels so right
It cuts like a knife
But it feels so right

There's times I've 'bin mistaken
There's times I thought I'd 'bin misunderstood
So wait a minute darlin'
Can't you see we did the best we could

This wouldn't be the first time
Things have gone astray
Now you've thrown it all away

Now it cuts like a knife
But It feels so right
It cuts like a knife
But it feels so right
",,,2025,,"Tension, Swagger, Powerful, Moody, Minimal, Emotive, Dramatic, Dark, Cinematic, Building, Atmospheric, Edgy, Fear, doubtful, Segments","Heartbreak, Destiny, heartfelt, Betrayal, Conflict, Connection, Escape, Loneliness, Longing, Regret, Relationship, Humiliated, Awful, Insecure, Aimless, Frustrated, Defensive, Moved, defeated, Non-Binary, Haunting, Clear","Slow, Downtempo","Piano, Electric guitar, Drums, Bass","Female vocal, Background vocals","Singer/songwriter, Rock, Indie, Folk","One stop, Mainstream, Easy-clear",,,"wav,mp3",2022-03-18 22:50:52.825000+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/6d883155-96e3-4ee0-9528-53602549c76b.mp3?response-content-disposition=attachment%3B%20filename%3D%2277252391.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=iPe67xDaaNVOKyyvK5BfLNpQ%2BYA%3D&Expires=1767994983,0:02:54,,,,,,,,,,,,,,,,
77376011,BLAME SAME - NEO-PUNK,Dealin' Feelin',Zack Jackson,99,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Zach Garrett (50%) ASCAP,Punk Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00195,"Blame Same
,
V1a
When you wake up every day
Feeling stuck in the clay
Living life in the gray
Doesn't matter what you say
Gettin' tired of the game
But you don't know what to blame?
It's the same!       Yeah!  

V1b 
We don't smell the same flowers
We don't feel the same walls
We don't taste the same water
Don't hear the same call
Dif'rent is change n' 
Change is day by day 
Change brings same and the same brings change

You can call me unique
Seek diversity
You can say I'm coming from
Another story
Dif'rent is change n' 
Change is day by day 
Change brings same and the same brings change

Ch1 
It's the same ol' same ol' 
Ev'ry day Ev'ry day
same ol' same ol' 
They want it both ways
same ol' same ol'
Ev'ry day Ev'ry day
 same ol' same ol' 
They want it both ways

Breakdown Turn Around - 2 bars

V2
Fit the mold n' grow old
Blend in to turn out
Be a shodow be a ghost
Turn around - round - round
Dif'rent is change n' 
Change is day by day 
Change brings same and the same brings change

Ch2
It's the same ol' same ol'
Ev'ry day Ev'ry day
 same ol' same ol' 
They want it both ways
 same ol' same ol'
Ev'ry day Ev'ry day
 same ol' same ol' 
They want it both ways

Ch3
It's the same ol' same ol'
Ev'ry day Ev'ry day
 same ol' same ol' 
They want it both ways
 same ol' same ol'
Ev'ry day Ev'ry day
 same ol' same ol' 
They want it both ways

Br
Blame    ...    same  ......  blame     ....     same 
Blame same blame same
Blame    ...    same  ......  blame     ....     same 
Blame same blame same

Ch4 
It's the same ol' same ol'
Ev'ry day Ev'ry day
 same ol' same ol' 
They want it both ways
 same ol' same ol'
Ev'ry day Ev'ry day
 same ol' same ol' 
They want it both ways",913331980,,2025,,"Upbeat, Swagger, Sexy, Retro, Quirky, Party, Fun, Energetic, Cool, Confident","Survival, Individuality, Change","Uptempo, Midtempo","Synth, Percussion, Electric guitar, Drums, Bass, Acoustic guitar",Male vocal,"Rock, Punk, Funk, Blues","One stop, Easy-clear",,,"wav,mp3",2022-03-22 15:58:06.277557+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/71edce5c-bc53-40a0-8c08-e231cd4cc55a.mp3?response-content-disposition=attachment%3B%20filename%3D%2277376011.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=7PeGm15St%2BuMmLyI96jGcqffkAI%3D&Expires=1767994983,0:02:31,Gregory D Putnam,50,ASCAP,G Putnam Music,Zach Garrett,50,ASCAP,G Putnam Music,,,,,,,,
